Symbol,Date,Open,High,Low,Close,Volume
MADW.IDX,16-Feb-2017,7,7,7,7,4900
MADX.IDX,16-Feb-2017,300,300,300,300,620400
MADY.IDX,16-Feb-2017,6,6,6,6,8600
MADZ.IDX,16-Feb-2017,213,213,213,213,286800
MAHA.IDX,16-Feb-2017,7,7,7,7,145900
MAHB.IDX,16-Feb-2017,2,2,2,2,2500
MAHC.IDX,16-Feb-2017,108,108,108,108,189600
MAHD.IDX,16-Feb-2017,1,1,1,1,1600
MAHE.IDX,16-Feb-2017,318,318,318,318,150300
MAHF.IDX,16-Feb-2017,16,16,16,16,6300
MAHG.IDX,16-Feb-2017,119,119,119,119,97200
MAHH.IDX,16-Feb-2017,298,298,298,298,469600
MAHI.IDX,16-Feb-2017,7,7,7,7,6900
MAHJ.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2800
MAHK.IDX,16-Feb-2017,17,17,17,17,7300
MAHL.IDX,16-Feb-2017,32,32,32,32,150800
MAHM.IDX,16-Feb-2017,3,3,3,3,3700
MAHN.IDX,16-Feb-2017,168,168,168,168,204600
MAHO.IDX,16-Feb-2017,15,15,15,15,10200
MAHP.IDX,16-Feb-2017,57,57,57,57,50800
MAHQ.IDX,16-Feb-2017,155,155,155,155,268200
MAHR.IDX,16-Feb-2017,1,1,1,1,2900
MAHS.IDX,16-Feb-2017,4,4,4,4,6200
MAHT.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3600
MAHU.IDX,16-Feb-2017,59,59,59,59,254600
MAHV.IDX,16-Feb-2017,271,271,271,271,365800
MAHW.IDX,16-Feb-2017,7,7,7,7,4900
MAHX.IDX,16-Feb-2017,330,330,330,330,620400
MAHY.IDX,16-Feb-2017,7,7,7,7,8600
MAHZ.IDX,16-Feb-2017,227,227,227,227,286800
MALA.IDX,16-Feb-2017,1,1,1,1,145900
MALB.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2500
MALC.IDX,16-Feb-2017,12,12,12,12,189600
MALD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1600
MALE.IDX,16-Feb-2017,31,31,31,31,150300
MALF.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6300
MALG.IDX,16-Feb-2017,2,2,2,2,97200
MALH.IDX,16-Feb-2017,5,5,5,5,469600
MALI.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6900
MALJ.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2800
MALK.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,7300
MALL.IDX,16-Feb-2017,25,25,25,25,150800
MALM.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3700
MALN.IDX,16-Feb-2017,5,5,5,5,204600
MALO.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,10200
MALP.IDX,16-Feb-2017,1,1,1,1,50800
MALQ.IDX,16-Feb-2017,24,24,24,24,268200
MALR.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2900
MALS.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6200
MALT.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3600
MALU.IDX,16-Feb-2017,8,8,8,8,254600
MALV.IDX,16-Feb-2017,22,22,22,22,365800
MALW.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,4900
MALX.IDX,16-Feb-2017,30,30,30,30,620400
MALY.IDX,16-Feb-2017,1,1,1,1,8600
MALZ.IDX,16-Feb-2017,14,14,14,14,286800
MDO.IDX,16-Feb-2017,1730.16,1730.16,1730.16,1730.16,0
MERV.IDX,16-Feb-2017,19661.98,19744.39,19463.96,19563.21,0
MEV.IDX,16-Feb-2017,191.95,191.95,191.95,191.95,0
MGD.IDX,16-Feb-2017,777.37,778.66,773.54,777.06,0
MIA.IDX,16-Feb-2017,1730.16,1730.16,1730.16,1730.16,0
MID.IDX,16-Feb-2017,1734.81,1737.48,1725.42,1733.15,0
MIH.IDX,16-Feb-2017,1730.16,1730.16,1730.16,1730.16,0
MIV.IDX,16-Feb-2017,1725.8,1734.23,1725.8,1734.23,0
MLO.IDX,16-Feb-2017,837.09,839.71,834.3,836.68,0
MMFD.IDX,16-Feb-2017,66.19,66.19,47.12,55.4,0
MMFI.IDX,16-Feb-2017,66.37,66.56,62.42,64.65,0
MMOF.IDX,16-Feb-2017,72.55,72.55,70.91,71.5,0
MMOH.IDX,16-Feb-2017,74.73,74.73,71.94,72.92,0
MMTH.IDX,16-Feb-2017,74.02,74.02,72.36,72.84,0
MMTW.IDX,16-Feb-2017,72.21,72.21,65.31,67.09,0
MNFD.IDX,16-Feb-2017,67.98,67.98,67.4,67.45,0
MNFI.IDX,16-Feb-2017,66.79,66.79,65.82,65.82,0
MNG.IDX,16-Feb-2017,61.99,62.13,60.83,60.89,0
MNOF.IDX,16-Feb-2017,72.55,72.55,72.07,72.15,0
MNOH.IDX,16-Feb-2017,74.52,74.52,73.95,74.04,0
MNTH.IDX,16-Feb-2017,73.79,73.79,73.34,73.44,0
MNTW.IDX,16-Feb-2017,72.05,72.05,71.42,71.45,0
MOFD.IDX,16-Feb-2017,60.77,60.77,59.89,59.93,0
MOFI.IDX,16-Feb-2017,59.09,59.09,58.25,58.35,0
MOOF.IDX,16-Feb-2017,69.63,69.63,69.34,69.39,0
MOOH.IDX,16-Feb-2017,70.11,70.11,69.71,69.78,0
MOTH.IDX,16-Feb-2017,71.29,71.29,71.1,71.21,0
MOTW.IDX,16-Feb-2017,58.83,58.83,58.12,58.23,0
MPFD.IDX,16-Feb-2017,29.45,29.98,29.45,29.98,0
MPFI.IDX,16-Feb-2017,60.08,60.13,59.92,60.04,0
MPOF.IDX,16-Feb-2017,65.76,66.15,65.76,66.15,0
MPOH.IDX,16-Feb-2017,65.6,65.92,65.6,65.89,0
MPTH.IDX,16-Feb-2017,67.57,68.04,67.57,68.04,0
MPTW.IDX,16-Feb-2017,42.65,42.65,42.43,42.49,0
MSH.IDX,16-Feb-2017,1343.11,1346.82,1335.2,1339.07,0
MTFD.IDX,16-Feb-2017,58.7,61.59,56.99,61.59,0
MTFI.IDX,16-Feb-2017,75.73,78.8,75.73,78.51,0
MTOF.IDX,16-Feb-2017,72.54,76.31,72.54,76.04,0
MTOH.IDX,16-Feb-2017,74.63,78.92,74.63,78.59,0
MTTH.IDX,16-Feb-2017,74.75,79.12,74.75,78.82,0
MTTW.IDX,16-Feb-2017,72.79,74.42,70.86,74.42,0
MUFD.IDX,16-Feb-2017,62.82,62.82,59.92,59.98,0
MUFI.IDX,16-Feb-2017,75.46,78.4,75.46,78.4,0
MUOF.IDX,16-Feb-2017,73,75.66,73,75.61,0
MUOH.IDX,16-Feb-2017,74.35,77.39,74.35,77.39,0
MUTH.IDX,16-Feb-2017,74.84,77.94,74.84,77.94,0
MUTW.IDX,16-Feb-2017,72.39,73.09,72.23,72.67,0
MUV.IDX,16-Feb-2017,603.23,604.06,599.6,602.24,0
MVFD.IDX,16-Feb-2017,66.29,66.29,63.06,63.12,0
MVFI.IDX,16-Feb-2017,72.07,75.91,72.07,75.91,0
MVH.IDX,16-Feb-2017,1240.12,1240.12,1240.12,1240.12,0
MVOF.IDX,16-Feb-2017,70.35,74.42,70.35,74.28,0
MVOH.IDX,16-Feb-2017,73.18,76.35,73.18,76.29,0
MVTH.IDX,16-Feb-2017,73.18,76.91,73.18,76.91,0
MVTW.IDX,16-Feb-2017,67.28,70.28,67.28,70.17,0
MWFD.IDX,16-Feb-2017,40.66,43.03,40.66,43,0
MWFI.IDX,16-Feb-2017,71.19,76.04,71.19,76.04,0
MWOF.IDX,16-Feb-2017,66.13,68.88,66.13,68.74,0
MWOH.IDX,16-Feb-2017,65.88,68.65,65.88,68.5,0
MWTH.IDX,16-Feb-2017,69.22,72.55,69.22,72.47,0
MWTW.IDX,16-Feb-2017,56.11,62.52,56.11,62.44,0
MXX.IDX,16-Feb-2017,47165.68,47444.27,47121.18,47293.85,187267855
MXY.IDX,16-Feb-2017,200.07,200.09,198.13,198.49,0
MYDA.IDX,16-Feb-2017,9,9,9,9,145900
MYDB.IDX,16-Feb-2017,4,4,4,4,2500
MYDC.IDX,16-Feb-2017,145,145,145,145,189600
MYDD.IDX,16-Feb-2017,2,2,2,2,1600
MYDE.IDX,16-Feb-2017,513,513,513,513,150300
MYDF.IDX,16-Feb-2017,19,19,19,19,6300
MYDG.IDX,16-Feb-2017,225,225,225,225,97200
MYDH.IDX,16-Feb-2017,495,495,495,495,469600
MYDI.IDX,16-Feb-2017,15,15,15,15,6900
MYDJ.IDX,16-Feb-2017,4,4,4,4,2800
MYDK.IDX,16-Feb-2017,25,25,25,25,7300
MYDL.IDX,16-Feb-2017,44,44,44,44,150800
MYDM.IDX,16-Feb-2017,13,13,13,13,3700
MYDN.IDX,16-Feb-2017,287,287,287,287,204600
MYDO.IDX,16-Feb-2017,30,30,30,30,10200
MYDP.IDX,16-Feb-2017,118,118,118,118,50800
MYDQ.IDX,16-Feb-2017,243,243,243,243,268200
MYDR.IDX,16-Feb-2017,6,6,6,6,2900
MYDS.IDX,16-Feb-2017,21,21,21,21,6200
MYDT.IDX,16-Feb-2017,-1,-1,-1,-1,3600
MYDU.IDX,16-Feb-2017,68,68,68,68,254600
MYDV.IDX,16-Feb-2017,471,471,471,471,365800
MYDW.IDX,16-Feb-2017,7,7,7,7,4900
MYDX.IDX,16-Feb-2017,539,539,539,539,620400
MYDY.IDX,16-Feb-2017,12,12,12,12,8600
MYDZ.IDX,16-Feb-2017,370,370,370,370,286800
MYHA.IDX,16-Feb-2017,26,26,26,26,145900
MYHB.IDX,16-Feb-2017,4,4,4,4,2500
MYHC.IDX,16-Feb-2017,230,230,230,230,189600
MYHD.IDX,16-Feb-2017,3,3,3,3,1600
MYHE.IDX,16-Feb-2017,556,556,556,556,150300
MYHF.IDX,16-Feb-2017,19,19,19,19,6300
MYHG.IDX,16-Feb-2017,245,245,245,245,97200
MYHH.IDX,16-Feb-2017,582,582,582,582,469600
MYHI.IDX,16-Feb-2017,15,15,15,15,6900
MYHJ.IDX,16-Feb-2017,5,5,5,5,2800
MYHK.IDX,16-Feb-2017,25,25,25,25,7300
MYHL.IDX,16-Feb-2017,139,139,139,139,150800
MYHM.IDX,16-Feb-2017,14,14,14,14,3700
MYHN.IDX,16-Feb-2017,352,352,352,352,204600
MYHO.IDX,16-Feb-2017,32,32,32,32,10200
MYHP.IDX,16-Feb-2017,127,127,127,127,50800
MYHQ.IDX,16-Feb-2017,343,343,343,343,268200
MYHR.IDX,16-Feb-2017,6,6,6,6,2900
MYHS.IDX,16-Feb-2017,22,22,22,22,6200
MYHT.IDX,16-Feb-2017,1,1,1,1,3600
MYHU.IDX,16-Feb-2017,134,134,134,134,254600
MYHV.IDX,16-Feb-2017,587,587,587,587,365800
MYHW.IDX,16-Feb-2017,9,9,9,9,4900
MYHX.IDX,16-Feb-2017,721,721,721,721,620400
MYHY.IDX,16-Feb-2017,16,16,16,16,8600
MYHZ.IDX,16-Feb-2017,475,475,475,475,286800
MYLA.IDX,16-Feb-2017,17,17,17,17,145900
MYLB.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2500
MYLC.IDX,16-Feb-2017,85,85,85,85,189600
MYLD.IDX,16-Feb-2017,1,1,1,1,1600
MYLE.IDX,16-Feb-2017,43,43,43,43,150300
MYLF.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6300
MYLG.IDX,16-Feb-2017,20,20,20,20,97200
MYLH.IDX,16-Feb-2017,87,87,87,87,469600
MYLI.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6900
MYLJ.IDX,16-Feb-2017,1,1,1,1,2800
MYLK.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,7300
MYLL.IDX,16-Feb-2017,95,95,95,95,150800
MYLM.IDX,16-Feb-2017,1,1,1,1,3700
MYLN.IDX,16-Feb-2017,65,65,65,65,204600
MYLO.IDX,16-Feb-2017,2,2,2,2,10200
MYLP.IDX,16-Feb-2017,9,9,9,9,50800
MYLQ.IDX,16-Feb-2017,100,100,100,100,268200
MYLR.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2900
MYLS.IDX,16-Feb-2017,1,1,1,1,6200
MYLT.IDX,16-Feb-2017,2,2,2,2,3600
MYLU.IDX,16-Feb-2017,66,66,66,66,254600
MYLV.IDX,16-Feb-2017,116,116,116,116,365800
MYLW.IDX,16-Feb-2017,2,2,2,2,4900
MYLX.IDX,16-Feb-2017,182,182,182,182,620400
MYLY.IDX,16-Feb-2017,4,4,4,4,8600
MYLZ.IDX,16-Feb-2017,105,105,105,105,286800
N1DA.IDX,16-Feb-2017,70,70,70,70,60000
N1DB.IDX,16-Feb-2017,80,80,80,80,39900
N1DC.IDX,16-Feb-2017,34,34,34,34,10700
N1DD.IDX,16-Feb-2017,14,14,14,14,3000
N1DE.IDX,16-Feb-2017,20,20,20,20,6500
N1DF.IDX,16-Feb-2017,2,2,2,2,2000
N1DG.IDX,16-Feb-2017,4,4,4,4,1500
N1HA.IDX,16-Feb-2017,93,93,93,93,60000
N1HB.IDX,16-Feb-2017,96,96,96,96,39900
N1HC.IDX,16-Feb-2017,38,38,38,38,10700
N1HD.IDX,16-Feb-2017,14,14,14,14,3000
N1HE.IDX,16-Feb-2017,22,22,22,22,6500
N1HF.IDX,16-Feb-2017,3,3,3,3,2000
N1HG.IDX,16-Feb-2017,5,5,5,5,1500
N1LA.IDX,16-Feb-2017,23,23,23,23,60000
N1LB.IDX,16-Feb-2017,16,16,16,16,39900
N1LC.IDX,16-Feb-2017,4,4,4,4,10700
N1LD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3000
N1LE.IDX,16-Feb-2017,2,2,2,2,6500
N1LF.IDX,16-Feb-2017,1,1,1,1,2000
N1LG.IDX,16-Feb-2017,1,1,1,1,1500
N3DA.IDX,16-Feb-2017,39,39,39,39,60000
N3DB.IDX,16-Feb-2017,59,59,59,59,39900
N3DC.IDX,16-Feb-2017,27,27,27,27,10700
N3DD.IDX,16-Feb-2017,13,13,13,13,3000
N3DE.IDX,16-Feb-2017,16,16,16,16,6500
N3DF.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2000
N3DG.IDX,16-Feb-2017,3,3,3,3,1500
N3HA.IDX,16-Feb-2017,52,52,52,52,60000
N3HB.IDX,16-Feb-2017,67,67,67,67,39900
N3HC.IDX,16-Feb-2017,28,28,28,28,10700
N3HD.IDX,16-Feb-2017,13,13,13,13,3000
N3HE.IDX,16-Feb-2017,17,17,17,17,6500
N3HF.IDX,16-Feb-2017,1,1,1,1,2000
N3HG.IDX,16-Feb-2017,3,3,3,3,1500
N3LA.IDX,16-Feb-2017,13,13,13,13,60000
N3LB.IDX,16-Feb-2017,8,8,8,8,39900
N3LC.IDX,16-Feb-2017,1,1,1,1,10700
N3LD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3000
N3LE.IDX,16-Feb-2017,1,1,1,1,6500
N3LF.IDX,16-Feb-2017,1,1,1,1,2000
N3LG.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1500
N5DA.IDX,16-Feb-2017,89,89,89,89,60000
N5DB.IDX,16-Feb-2017,87,87,87,87,39900
N5DC.IDX,16-Feb-2017,44,44,44,44,10700
N5DD.IDX,16-Feb-2017,22,22,22,22,3000
N5DE.IDX,16-Feb-2017,28,28,28,28,6500
N5DF.IDX,16-Feb-2017,1,1,1,1,2000
N5DG.IDX,16-Feb-2017,5,5,5,5,1500
N5HA.IDX,16-Feb-2017,208,208,208,208,60000
N5HB.IDX,16-Feb-2017,163,163,163,163,39900
N5HC.IDX,16-Feb-2017,59,59,59,59,10700
N5HD.IDX,16-Feb-2017,23,23,23,23,3000
N5HE.IDX,16-Feb-2017,33,33,33,33,6500
N5HF.IDX,16-Feb-2017,4,4,4,4,2000
N5HG.IDX,16-Feb-2017,6,6,6,6,1500
N5LA.IDX,16-Feb-2017,119,119,119,119,60000
N5LB.IDX,16-Feb-2017,76,76,76,76,39900
N5LC.IDX,16-Feb-2017,15,15,15,15,10700
N5LD.IDX,16-Feb-2017,1,1,1,1,3000
N5LE.IDX,16-Feb-2017,5,5,5,5,6500
N5LF.IDX,16-Feb-2017,3,3,3,3,2000
N5LG.IDX,16-Feb-2017,1,1,1,1,1500
N6DA.IDX,16-Feb-2017,40,40,40,40,60000
N6DB.IDX,16-Feb-2017,51,51,51,51,39900
N6DC.IDX,16-Feb-2017,18,18,18,18,10700
N6DD.IDX,16-Feb-2017,10,10,10,10,3000
N6DE.IDX,16-Feb-2017,11,11,11,11,6500
N6DF.IDX,16-Feb-2017,1,1,1,1,2000
N6DG.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1500
N6HA.IDX,16-Feb-2017,45,45,45,45,60000
N6HB.IDX,16-Feb-2017,55,55,55,55,39900
N6HC.IDX,16-Feb-2017,18,18,18,18,10700
N6HD.IDX,16-Feb-2017,10,10,10,10,3000
N6HE.IDX,16-Feb-2017,11,11,11,11,6500
N6HF.IDX,16-Feb-2017,1,1,1,1,2000
N6HG.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1500
N6LA.IDX,16-Feb-2017,5,5,5,5,60000
N6LB.IDX,16-Feb-2017,4,4,4,4,39900
N6LC.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,10700
N6LD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3000
N6LE.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6500
N6LF.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2000
N6LG.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1500
NADA.IDX,16-Feb-2017,40,40,40,40,60000
NADB.IDX,16-Feb-2017,50,50,50,50,39900
NADC.IDX,16-Feb-2017,14,14,14,14,10700
NADD.IDX,16-Feb-2017,9,9,9,9,3000
NADE.IDX,16-Feb-2017,10,10,10,10,6500
NADF.IDX,16-Feb-2017,1,1,1,1,2000
NADG.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1500
NAHA.IDX,16-Feb-2017,40,40,40,40,60000
NAHB.IDX,16-Feb-2017,50,50,50,50,39900
NAHC.IDX,16-Feb-2017,14,14,14,14,10700
NAHD.IDX,16-Feb-2017,9,9,9,9,3000
NAHE.IDX,16-Feb-2017,10,10,10,10,6500
NAHF.IDX,16-Feb-2017,1,1,1,1,2000
NAHG.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1500
NALA.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,60000
NALB.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,39900
NALC.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,10700
NALD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3000
NALE.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,6500
NALF.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,2000
NALG.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,1500
NAST.IDX,16-Feb-2017,4430.72,4440.07,4381.93,4425.11,0
NBI.IDX,16-Feb-2017,3094.37,3105.09,3036.03,3064.43,0
NBZ.IDX,16-Feb-2017,2849.58,2849.58,2849.58,2849.58,0
NDFD.IDX,16-Feb-2017,79.43,79.43,57,64.48,0
NDFI.IDX,16-Feb-2017,85.04,85.04,80.37,81.3,0
NDOF.IDX,16-Feb-2017,89.71,89.71,85.04,85.04,0
NDOH.IDX,16-Feb-2017,84.11,84.11,82.24,83.17,0
NDTH.IDX,16-Feb-2017,84.11,84.11,81.3,83.17,0
NDTW.IDX,16-Feb-2017,84.11,84.11,72.89,79.43,0
NDX.IDX,16-Feb-2017,5306.38,5316.79,5287.54,5300.64,495952271
NDXT.IDX,16-Feb-2017,3167.96,3177.68,3159.37,3175.19,0
NDXX.IDX,16-Feb-2017,2601.08,2605.74,2581.92,2587.33,0
NDY.IDX,16-Feb-2017,5306.38,5316.79,5287.54,5300.64,0
NEX.IDX,16-Feb-2017,171.62,171.81,171.13,171.81,0
NFA.IDX,16-Feb-2017,51.96,52.09,51.81,52.04,0
NGV.IDX,16-Feb-2017,638.24,638.24,638.24,638.24,0
NI225.IDX,16-Feb-2017,19431.61,19431.61,19260.24,19347.53,0
NNY.IDX,16-Feb-2017,9294.5947,9294.5947,9249.7861,9287.2129,0
NNYE.IDX,16-Feb-2017,11189.7129,11196.2188,11035.1504,11043.5244,0
NNYI.IDX,16-Feb-2017,5150.7866,5157.333,5137.416,5148.1953,0
NNYK.IDX,16-Feb-2017,7348.04,7358.81,7317.88,7349.34,0
NNYL.IDX,16-Feb-2017,7609.7119,7611.562,7578.3433,7604.3638,0
NNYP.IDX,16-Feb-2017,12573.722,12577.286,12488.849,12570.193,0
NNYY.IDX,16-Feb-2017,8027.4258,8045.144,8020.2373,8043.3062,0
NQGM.IDX,16-Feb-2017,1724.93,1724.97,1699.32,1713.4,0
NQGS.IDX,16-Feb-2017,2732.22,2738.01,2720.45,2728.88,0
NSEI.IDX,16-Feb-2017,8739,8783.95,8719.6,8778,0
NSHD.IDX,16-Feb-2017,87,1941,87,1710,0
NSHF.IDX,16-Feb-2017,-10,469,-947,-421,0
NSHR.IDX,16-Feb-2017,0.88,1.44,0.51,0.75,0
NSHU.IDX,16-Feb-2017,77,1544,77,1289,0
NVLD.IDX,16-Feb-2017,3.06,1946.51,3.06,1943.42,0
NVLF.IDX,16-Feb-2017,-2.19,18.26,-1021.52,-822.63,0
NVLR.IDX,16-Feb-2017,0.28,1.38,0.28,0.57,0
NVLU.IDX,16-Feb-2017,0.87,1120.78,0.87,1120.78,0
NVOT.IDX,16-Feb-2017,3778037.75,3778037.75,3675819.5,3675819.5,0
NWV.IDX,16-Feb-2017,453.04,453.04,453.04,453.04,0
NWX.IDX,16-Feb-2017,463.01,467.06,461.68,463.89,0
NXTQ.IDX,16-Feb-2017,387.68,389.19,384.77,386.27,0
NYA.IDX,16-Feb-2017,11519.32,11525.21,11467.37,11504.19,0
NYDA.IDX,16-Feb-2017,46,46,46,46,60000
NYDB.IDX,16-Feb-2017,68,68,68,68,39900
NYDC.IDX,16-Feb-2017,34,34,34,34,10700
NYDD.IDX,16-Feb-2017,13,13,13,13,3000
NYDE.IDX,16-Feb-2017,17,17,17,17,6500
NYDF.IDX,16-Feb-2017,1,1,1,1,2000
NYDG.IDX,16-Feb-2017,3,3,3,3,1500
NYHA.IDX,16-Feb-2017,68,68,68,68,60000
NYHB.IDX,16-Feb-2017,81,81,81,81,39900
NYHC.IDX,16-Feb-2017,36,36,36,36,10700
NYHD.IDX,16-Feb-2017,13,13,13,13,3000
NYHE.IDX,16-Feb-2017,19,19,19,19,6500
NYHF.IDX,16-Feb-2017,2,2,2,2,2000
NYHG.IDX,16-Feb-2017,4,4,4,4,1500
NYI.IDX,16-Feb-2017,5150.7866,5157.333,5137.416,5148.1953,0
NYL.IDX,16-Feb-2017,7609.7119,7611.562,7578.3433,7604.3638,0
NYLA.IDX,16-Feb-2017,22,22,22,22,60000
NYLB.IDX,16-Feb-2017,13,13,13,13,39900
NYLC.IDX,16-Feb-2017,2,2,2,2,10700
NYLD.IDX,16-Feb-2017,0.01,0.01,0.01,0.01,3000
NYLE.IDX,16-Feb-2017,2,2,2,2,6500
NYLF.IDX,16-Feb-2017,1,1,1,1,2000
NYLG.IDX,16-Feb-2017,1,1,1,1,1500
NZ50.IDX,16-Feb-2017,7180.03,7180.03,7099.98,7099.98,0
OEX.IDX,16-Feb-2017,1037.91,1038.5,1033.93,1037.56,884623200
OFIN.IDX,16-Feb-2017,6814.71,6851.28,6770.63,6796.89,0
OILBR.IDX,16-Feb-2017,55.23,55.68,55.23,55.68,0
OILSW.IDX,16-Feb-2017,53.01,53.41,53.01,53.41,1049196
OIV.IDX,16-Feb-2017,27.72,28.37,26.83,26.83,0
OMX.IDX,16-Feb-2017,1574.15,1580.99,1572.27,1576.33,0
ONE.IDX,16-Feb-2017,1037.91,1038.5,1033.93,1037.56,0
OOI.IDX,16-Feb-2017,1621,1624.72,1619.73,1622.84,0
OSX.IDX,16-Feb-2017,181.08,181.11,176.71,177.11,0
OVX.IDX,16-Feb-2017,27.75,28.49,27.15,27.37,0
PHN.IDX,16-Feb-2017,26.48,26.6,26.46,26.56,0
PLD.IDX,16-Feb-2017,788.55,795.85,786.8,793.3,5484
PLT.IDX,16-Feb-2017,1014.5,1021.7,1011.3,1015.7,15634
POQ.IDX,16-Feb-2017,90.92,90.99,90.9,90.91,0
PSEI.IDX,16-Feb-2017,7176.64,7293.16,7176.64,7283.25,0
QSHD.IDX,16-Feb-2017,104,1852,104,1613,0
QSHF.IDX,16-Feb-2017,27,303,-972,-393,0
QSHR.IDX,16-Feb-2017,1.25,1.31,0.46,0.75,0
QSHU.IDX,16-Feb-2017,131,1280,131,1220,0
QVLD.IDX,16-Feb-2017,2.24,973.44,2.24,971.83,0
QVLF.IDX,16-Feb-2017,0.87,79.12,-298.02,-198.29,0
QVLR.IDX,16-Feb-2017,1.39,2.45,0.58,0.79,0
QVLU.IDX,16-Feb-2017,3.12,773.53,3.12,773.53,0
R1FD.IDX,16-Feb-2017,74.66,74.66,53.23,62.05,0
R1FI.IDX,16-Feb-2017,75.17,75.79,71.58,73.74,0
R1OF.IDX,16-Feb-2017,81.23,81.43,78.76,79.69,0
R1OH.IDX,16-Feb-2017,76.3,76.41,74.87,75.79,0
R1TH.IDX,16-Feb-2017,76.1,76.3,74.76,75.79,0
R1TW.IDX,16-Feb-2017,80.2,80.2,74.05,76.1,0
R2FD.IDX,16-Feb-2017,66.22,66.22,42.68,55.53,0
R2FI.IDX,16-Feb-2017,56.21,56.68,51.49,55.42,0
R2OF.IDX,16-Feb-2017,71.05,71.05,68.22,69.63,0
R2OH.IDX,16-Feb-2017,71.52,71.52,69.58,70.47,0
R2TH.IDX,16-Feb-2017,74.04,74.04,72.05,72.73,0
R2TW.IDX,16-Feb-2017,70,70,61.19,65.54,0
R3FD.IDX,16-Feb-2017,69.07,69.07,46.3,57.86,0
R3FI.IDX,16-Feb-2017,62.65,63.17,58.59,61.64,0
R3OF.IDX,16-Feb-2017,74.52,74.52,71.81,73.06,0
R3OH.IDX,16-Feb-2017,73.16,73.16,71.46,72.3,0
R3TH.IDX,16-Feb-2017,74.76,74.76,73.06,73.79,0
R3TW.IDX,16-Feb-2017,73.44,73.44,65.56,69.14,0
RAG.IDX,16-Feb-2017,917.19,917.96,912.85,916.14,0
RAV.IDX,16-Feb-2017,1510.25,1511.16,1502.24,1507.62,0
RDG.IDX,16-Feb-2017,832.28,833.7,826.59,829.2,0
RJY.IDX,16-Feb-2017,63.82,63.82,63.82,63.82,0
RLG.IDX,16-Feb-2017,1124.92,1125.72,1119.85,1123.74,0
RLX.IDX,16-Feb-2017,1429.42,1431.6,1419.11,1422.13,0
RMC.IDX,16-Feb-2017,1875.97,1879.41,1866.04,1871.33,0
RMV.IDX,16-Feb-2017,1932.24,1936.52,1924.31,1929.36,0
RMZ.IDX,16-Feb-2017,1153.54,1166.98,1153.47,1159.41,0
RPE.IDX,16-Feb-2017,201.24,201.49,198.97,199.58,0
RSC.IDX,16-Feb-2017,1407.45,1409.75,1398.29,1403.7,0
RSG.IDX,16-Feb-2017,1550.59,1553.04,1538.29,1544.78,0
RSV.IDX,16-Feb-2017,1230.53,1232.6,1224.04,1228.39,0
RTCM.IDX,16-Feb-2017,195.3,196.85,195.29,196.64,5498700
RTF.IDX,16-Feb-2017,1622.59,1624.11,1617.33,1622.96,0
RTG.IDX,16-Feb-2017,590.7,591.71,586.28,589.08,0
RTI.IDX,16-Feb-2017,549.3,550.29,545.81,548.13,0
RTM.IDX,16-Feb-2017,538.76,538.97,534.37,537,0
RTRE.IDX,16-Feb-2017,159.82,161.58,159.82,161.42,4708300
